10796883,"6925 GATEWAY BOULEVARD NW",2372500
9991706,"13310 79 STREET NW",4500
1327592,"16322 96A AVENUE NW",312000
10745801,"547 EBBERS WAY NW",105000
10003397,"",10000
10788240,"256 41 AVENUE NW",71000
10034083,"",3000
3906641,"",7000
10771943,"2427 90B STREET SW",548000
3774924,"",8500
2821783,"11127 GROAT ROAD NW",305500
10232407,"4903 WOOLSEY COURT NW",324000
10802204,"204-1524 91 STREET SW",43000
9940492,"22828 122 AVENUE NW",499500
2820835,"11315 GROAT ROAD NW",319500
1219203,"8800 169 STREET NW",322500
10788258,"4031 3 STREET NW",71500
10159223,"326-7909 71 STREET NW",285500
10002111,"",6000
10781153,"10911 63 AVENUE NW",281500
10748587,"",3000
7301146,"6211 128 STREET NW",658000
10232420,"5004 WOOLSEY PLACE NW",319500
3892585,"",6500
10748672,"",10000
1194463,"8708 MEADOWLARK ROAD NW",334500
2820819,"11323 GROAT ROAD NW",320000
10193159,"",15500
10238064,"3021 WATSON LANDING SW",2135500
10258103,"4609 WINGFIELD POINT NW",583000
10788263,"219 41 AVENUE NW",75500
10138608,"8-13215 153 AVENUE NW",245000
1295435,"9920 151 STREET NW",340000
10194540,"5303 47 STREET NW",5222000
10788390,"208 41 AVENUE NW",76000
10138614,"14-13215 153 AVENUE NW",245000
10091608,"102-10154 103 STREET NW",446500
10145371,"",5500
2791507,"10988 125 STREET NW",538000
10028594,"",19500
10745798,"543 EBBERS WAY NW",105000
10788321,"428 41 AVENUE NW",100500
7298565,"6303 GRAND VIEW DRIVE NW",1170000
10064139,"",8500
10036690,"",15500
3906567,"",7000
1295856,"15103 99 AVENUE NW",420500
10788167,"3912 5 STREET NW",114000
1304799,"9944 150 STREET NW",389500
10027106,"",3000
1219351,"8904 169 STREET NW",395000
10138604,"4-13215 153 AVENUE NW",232500
10802208,"214-1524 91 STREET SW",43500
10138605,"5-13215 153 AVENUE NW",249000
10839153,"54-1391 STARLING DRIVE NW",236000
10036669,"",15500
10134950,"5019 213 STREET NW",1216500
10776468,"11318-119 STREET NW",329500
2683597,"13328 110A AVENUE NW",365000
4121307,"11254 93 STREET NW",149000
4210480,"",7000
9989661,"",14500
8440505,"9712 92 STREET NW",655000
9073263,"4516 109A AVENUE NW",402000
9510256,"7312 80 AVENUE NW",436000
10788168,"3908 5 STREET NW",118500
9954707,"292 DARLINGTON CRESCENT NW",597500
10788335,"439 41 AVENUE NW",100500
4219333,"",7000
10097393,"",12500
10788252,"4024 3 STREET NW",72000
3392008,"11419 111A AVENUE NW",304000
10802196,"217-1524 91 STREET SW",93500
4313490,"1902-10721 SASKATCHEWAN DRIVE NW",645000
10385802,"17035 70 STREET NW",550500
10788328,"456 41 AVENUE NW",100500
10804292,"57-12815 CUMBERLAND ROAD NW",229500
10487062,"147-1196 HYNDMAN RD NW",105000
1219260,"8804 169 STREET NW",329500
10028967,"",10500
10285043,"",10000
10492031,"",12000
10764568,"",411000
2096402,"10459 146 STREET NW",349500
10764587,"",284000
3402351,"10020 115 STREET NW",10765000
10280030,"",8500
2676500,"10118 139 STREET NW",765000
10764578,"",401500
1112804,"13210 184 STREET NW",60000
10764572,"",395000
5067608,"11929 47 STREET NW",299000
10787437,"1754 KEENE CRESCENT SW",84500
7301351,"12611 GRAND VIEW DRIVE NW",1161500
10123505,"5403 162 AVENUE NW",24125000
7298961,"12807 GRAND VIEW DRIVE NW",985500
10066332,"",8000
10285090,"",10000
10392655,"4956 ROPER ROAD NW",443500
2096105,"10449 146 STREET NW",315500
10512468,"",2000
10145446,"",5500
10003173,"",8000
10764586,"",278500
7301385,"12707 GRAND VIEW DRIVE NW",1091500
10392654,"4958 ROPER ROAD NW",435000
10126779,"",16500
10200017,"11335 KINGSWAY AVENUE NW",2718000
7628803,"10648 65 AVENUE NW",390000
2096618,"10467 146 STREET NW",348000
9988896,"13010 90 STREET NW",7500
10142346,"",16500
2095701,"10437 146 STREET NW",376500
10392662,"4942 ROPER ROAD NW",441500
10086018,"",6000
6161608,"12231 105 STREET NW",294000
7301369,"12615 GRAND VIEW DRIVE NW",879000
7628407,"10632 65 AVENUE NW",403500
10764571,"",401500
7298615,"13208 62 AVENUE NW",831000
10287715,"105-111 AMBLESIDE DRIVE SW",246500
10123933,"3104 WATSON GREEN SW",1764000
10492054,"",12000
10036080,"",10500
7298441,"6515 GRAND VIEW DRIVE NW",2338000
2095909,"10445 146 STREET NW",484000
7299092,"13007 GRAND VIEW DRIVE NW",1143500
10764594,"",297500
6432207,"12820 66 STREET NW",221000
2676450,"13907 102 AVENUE NW",450500
9991843,"14511 78 STREET NW",8000
10222570,"8923 20 AVENUE SW",1384000
10504343,"10019 80 AVENUE NW",671500
10286807,"",13000
9993321,"9947 SASKATCHEWAN DRIVE NW",16238500
1256791,"8716 153 STREET NW",324500
10124333,"9-1004 PARSONS ROAD SW",255000
10764589,"",338500
10787416,"1820 KEENE CRESCENT SW",3297500
10764595,"",316500
10196296,"10141 13 AVENUE NW",22899500
10125616,"10453 146 STREET NW",332000
2559102,"12215 126 STREET NW",695500
10748652,"",10000
10517628,"",10000
1070127,"1304 170 STREET SW",12055000
7338205,"11536 72 AVENUE NW",517500
7298524,"6403 GRAND VIEW DRIVE NW",1290500
10085670,"",8500
10392658,"4950 ROPER ROAD NW",553500
3372505,"10145 115 STREET NW",400000
9994246,"4505 137 AVENUE NW",22491500
7628704,"10644 65 AVENUE NW",441500
10018036,"",6500
3487055,"11808 100 AVENUE NW",23552000
10249495,"12020 28 STREET NE",1886000
9993445,"10711 SASKATCHEWAN DRIVE NW",21564000
10005401,"6404 172 STREET NW",28730000
10159583,"",19500
10764585,"",352000
10061879,"",9000
10154381,"",14000
5067699,"11917 47 STREET NW",270000
1070184,"1106 156 STREET SW",12053500
10005224,"17327 69 AVENUE NW",30018000
7128655,"10405 SASKATCHEWAN DRIVE NW",9455000
10764590,"",601000
7300759,"13108 62 AVENUE NW",660000
7298318,"13103 GRAND VIEW DRIVE NW",876500
7298425,"6603 GRAND VIEW DRIVE NW",1219500
5531314,"15112 25 STREET NW",289000
4244505,"11248 86 STREET NW",146500
10737902,"3204 CAMERON HEIGHTS WAY NW",898000
9992199,"13305 117 STREET NW",9500
4146825,"726 REVELL CRESCENT NW",598500
1561182,"10239 178 STREET NW",3137000
1256767,"8722 153 STREET NW",288000
9993370,"3804 16A AVENUE NW",10540000
2095800,"10441 146 STREET NW",323500
3837911,"13140 184 STREET NW",500
2096006,"10447 146 STREET NW",330000
7298573,"6211 GRAND VIEW DRIVE NW",1110500
1256734,"8726 153 STREET NW",290000
9984775,"",6500
10787419,"1764 KEENE CRESCENT SW",84500
2060754,"9413 146 STREET NW",428500
10420427,"10652 65 AVENUE NW",538000
2096303,"10455 146 STREET NW",252000
2097939,"10429 146 STREET NW",331000
10157122,"",3500
10034782,"",15500
7298540,"6307 GRAND VIEW DRIVE NW",1163500
10787441,"1746 KEENE CRESCENT SW",84500
2676401,"13911 102 AVENUE NW",417000
10097367,"",12500
10392656,"4954 ROPER ROAD NW",435500
10517827,"",9500
10123490,"4232 SAVARYN DRIVE SW",1000
10411305,"1910 88 STREET SW",54000
7301328,"12603 GRAND VIEW DRIVE NW",1098500
5067665,"11921 47 STREET NW",318000
10038724,"",9000
6432009,"12828 66 STREET NW",221000
7298342,"13111 GRAND VIEW DRIVE NW",1146500
4284352,"4 HILLCREST DRIVE NW",37000
9984373,"1704 88 STREET SW",7108500
10162937,"",11500
8433906,"8774 STRATHEARN DRIVE NW",954000
10764588,"",344000
7301294,"12503 GRAND VIEW DRIVE NW",922500
10015879,"",9500
10031114,"",7000
10764592,"",308500
10005225,"17323 69 AVENUE NW",30669500
10517701,"",3000
10045524,"10571 112 STREET NW",26000
10392657,"4952 ROPER ROAD NW",456000
10764566,"",401500
9997748,"",7000
1065440,"",5500
7807761,"6811 104 STREET NW",900000
9993369,"7415 172 STREET NW",10880000
10721828,"12847 50 STREET NW",16850000
7628605,"10640 65 AVENUE NW",416000
10787423,"1756 KEENE CRESCENT SW",84500
7628506,"10636 65 AVENUE NW",394000
7298391,"13123 GRAND VIEW DRIVE NW",1176500
9994248,"9909 BELLAMY HILL NW",4730000
1112671,"12860 ANTHONY HENDAY DRIVE NW",0
7298474,"6507 GRAND VIEW DRIVE NW",713500
5067541,"11937 47 STREET NW",225000
10032061,"",9000
10764579,"",411000
6671812,"5208 147 AVENUE NW",12510000
7301344,"12607 GRAND VIEW DRIVE NW",1378000
10034069,"",3000
2096659,"10471 146 STREET NW",356500
10040330,"",10500
9957436,"",6000
10764581,"",401500
8134835,"10008 87 AVENUE NW",643000
10764582,"",287500
10392663,"4940 ROPER ROAD NW",432500
2095602,"10433 146 STREET NW",293500
7298375,"13119 GRAND VIEW DRIVE NW",867500
9941902,"2 MICHENER PARK NW",26197500
9993465,"1508 37 STREET NW",11900000
10764570,"",401500
7299118,"13011 GRAND VIEW DRIVE NW",1710500
9973080,"407 WILLIAMS COURT NW",403500
9970717,"207 DARLINGTON CRESCENT NW",629000
3091840,"",1500
10764575,"",401500
10787418,"1766 KEENE CRESCENT SW",101500
7299076,"13003 GRAND VIEW DRIVE NW",1286500
10018307,"",10500
10511731,"9733 111 STREET NW",57741500
10764580,"",401500
1068733,"503 50 STREET SW",2792000
10787438,"1752 KEENE CRESCENT SW",99000
6432108,"12824 66 STREET NW",221000
10420428,"10654 65 AVENUE NW",547500
10388368,"",3000
10192384,"",17000
10040984,"",3000
4126389,"",11500
9168907,"9259 75 STREET NW",378000
6017701,"12144 96 STREET NW",298500
3193521,"10440 55 AVENUE NW",208500
10042095,"305-10028 119 STREET NW",488000
10173028,"314-9820 165 STREET NW",221500
4274908,"11243 86 STREET NW",205000
9994244,"11003 29A AVENUE NW",20212500
9993379,"17409 94 AVENUE NW",7920000
2096501,"10463 146 STREET NW",300500
9964054,"90 QUESNELL CRESCENT NW",1000
7298532,"6311 GRAND VIEW DRIVE NW",1232000
10484493,"",12500
9993372,"100 THORNCLIFF PLACE NW",10200000
10764573,"",373000
10787420,"1762 KEENE CRESCENT SW",84500
7301302,"12507 GRAND VIEW DRIVE NW",976500
10764596,"",306000
10018037,"",6500
10737903,"3190 CAMERON HEIGHTS WAY NW",1302000
7301377,"12703 GRAND VIEW DRIVE NW",1380000
3941853,"1652 WELBOURN COVE NW",555000
10697333,"",10000
5531330,"15116 25 STREET NW",294500
10764593,"",297500
10084207,"",13000
10125615,"10451 146 STREET NW",312000
7299126,"13015 GRAND VIEW DRIVE NW",845500
7298482,"6503 GRAND VIEW DRIVE NW",1572000
10125018,"",9000
9956587,"305 HABITAT CRESCENT NW",24500000
10276612,"631 176 STREET SW",324000
10169080,"503-10055 118 STREET NW",410000
4259727,"11908 62 STREET NW",0
7298607,"6203 GRAND VIEW DRIVE NW",1290000
7328800,"11819 73 AVENUE NW",621500
9993469,"8715 104 STREET NW",17478000
10748665,"",10000
10100809,"",6500
7298326,"13107 GRAND VIEW DRIVE NW",1249500
3131653,"17420 STONY PLAIN ROAD NW",14950500
10009294,"",9500
7298581,"6207 GRAND VIEW DRIVE NW",1234500
3919594,"",9500
7299035,"12903 GRAND VIEW DRIVE NW",1098500
3109816,"10656 153 AVENUE NW",421500
4629705,"11109 52 STREET NW",600000
10764574,"",370000
10787440,"1748 KEENE CRESCENT SW",84500
2060788,"9409 146 STREET NW",502000
8163206,"8920 100 STREET NW",38180000
5067632,"11925 47 STREET NW",293000
10764569,"",401500
10018861,"",4500
10748659,"",10000
10787422,"1758 KEENE CRESCENT SW",99000
10392660,"4946 ROPER ROAD NW",460000
10097378,"",12500
3411782,"204P-10160 115 STREET NW",6000
10005226,"17319 69 AVENUE NW",29927000
10764591,"",308500
10308310,"3877 AGAR GREEN SW",541500
7299043,"12907 GRAND VIEW DRIVE NW",973000
1179241,"",4500
2676252,"13923 102 AVENUE NW",497000
10159777,"",19500
10787439,"1750 KEENE CRESCENT SW",99000
10787421,"1760 KEENE CRESCENT SW",99000
10707164,"16510 59A STREET NW",5995500
10764577,"",401500
7301310,"12511 GRAND VIEW DRIVE NW",1050500
10109816,"",11500
10598369,"",12000
10022487,"",15500
10764567,"",401500
3912920,"",9500
2097913,"10421 146 STREET NW",285500
10093276,"",3000
2676302,"13919 102 AVENUE NW",533500
2716405,"10736 124 STREET NW",762500
1068386,"4412 SUZANNA CRESCENT SW",2793500
7298516,"6407 GRAND VIEW DRIVE NW",1181500
10187377,"",3000
10022979,"",11000
10395881,"2681 KIRKLAND LINK SW",525000
10015869,"",9500
10042712,"",12000
7298946,"12803 GRAND VIEW DRIVE NW",888000
10764576,"",401500
4819439,"303-11919 82 STREET NW",103000
10004588,"",8500
9968156,"",10000
3764495,"",8000
10130342,"",11000
10100901,"",6500
10060921,"",8500
3774593,"",8500
10058335,"",6500
10162950,"",11500
10031041,"",7000
4125811,"",11500
10138723,"10633 153 STREET NW",366500
10838851,"",4000
1458181,"10647 153 STREET NW",127500
10838864,"",4000
10838892,"82-446 ALLARD BOULEVARD SW",153000
4295564,"73-4515 76 AVENUE NW",500
1458066,"10625 153 STREET NW",549000
10495875,"1776 CUNNINGHAM WAY SW",14885000
10089309,"8-8807 101 STREET NW",203000
1457944,"10605 153 STREET NW",230500
8544785,"10128 80 STREET NW",317000
1169663,"603 HENDERSON STREET NW",504500
8544876,"10112 80 STREET NW",402500
10088409,"14-10035 155 STREET NW",89500
10838867,"",4000
10838860,"",4000
10191816,"3327 184 STREET NW",2000
8544835,"10120 80 STREET NW",387500
3185881,"9523 101 STREET NW",766500
10838889,"80-446 ALLARD BOULEVARD SW",159500
8544892,"10108 80 STREET NW",422000
10838891,"452 ALLARD BOULEVARD SW",87500
10056802,"",24500
10336930,"1376 CUNNINGHAM DRIVE SW",620000
10838857,"",4000
10138722,"10631 153 STREET NW",379500
10838855,"",4000
10838876,"",4000
10029819,"",9500
3508439,"11810 KINGSWAY NW",2995000
10088408,"13-10035 155 STREET NW",89500
10838897,"",3263500
3814613,"",8500
1457910,"10603 153 STREET NW",314500
10099323,"",10500
7628050,"10612 65 AVENUE NW",239500
10838861,"",4000
10838852,"",4000
10838881,"",4000
10101699,"13151 146 STREET NW",9468000
10838872,"",4000
10838885,"456 ALLARD BOULEVARD SW",87500
10838883,"76-446 ALLARD BOULEVARD SW",159500
10222735,"1734 ADAMSON CRESCENT SW",890500
10084799,"",4000
8670606,"9525 74 AVENUE NW",719000
10023252,"",3500
1116136,"9703 209 STREET NW",765500
7381700,"11603 77 AVENUE NW",1065000
10838862,"",4000
1070853,"18312 ELLERSLIE ROAD SW",2290000
10041999,"",15500
9966761,"",14000
3835626,"924 HEACOCK ROAD NW",562000
10838890,"81-446 ALLARD BOULEVARD SW",156000
10004112,"11427 101 STREET NW",333000
10838887,"78-446 ALLARD BOULEVARD SW",156000
10129697,"",14000
10838896,"85-446 ALLARD BOULEVARD SW",156000
3817228,"",9000
10015873,"",9500
10838866,"",4000
1502004,"15220 114 AVENUE NW",8301000
10801851,"",4000
8544819,"10124 80 STREET NW",398000
10227596,"",11500
10503798,"",3000
10838875,"",4000
10838880,"",4000
10838895,"84-446 ALLARD BOULEVARD SW",159500
2709871,"12323 STONY PLAIN ROAD NW",17461500
7628035,"10614 65 AVENUE NW",239500
7628076,"10616 65 AVENUE NW",239500
10838853,"",4000
2708485,"10339 124 STREET NW",11433500
10838882,"458 ALLARD BOULEVARD SW",87500
10838869,"",4000
10838854,"",4000
9966457,"12911 199 STREET NW",824500
10838859,"",4000
10838868,"",4000
1041128,"13210 ST ALBERT TRAIL NW",13804000
10838873,"",4000
10801852,"",0
7628019,"10618 65 AVENUE NW",239500
10838877,"",4000
10838849,"",4000
10051673,"312-9739 92 STREET NW",332000
10838863,"",4000
10838894,"450 ALLARD BOULEVARD SW",87500
10400654,"204-9605 41 AVENUE NW",163500
10838850,"",4000
10838871,"",4000
10092173,"",11000
10238261,"8750 180A AVENUE NW",480500
10029405,"7457 SINGER LANDING NW",560000
9991139,"",4000
8544850,"10116 80 STREET NW",391500
10838878,"",4000
10838874,"",4000
10160129,"",11500
4124392,"123 FARNELL CLOSE NW",647000
2718583,"10530 124 STREET NW",4071000
10168969,"1160 MERIDIAN STREET NW",13500
10838870,"",4000
10039760,"",8500
10031743,"",8000
10386009,"16904 121 STREET NW",559000
3358249,"11316 109A AVENUE NW",270000
10838893,"83-446 ALLARD BOULEVARD SW",162500
10838858,"",4000
10838884,"77-446 ALLARD BOULEVARD SW",156000
10838888,"454 ALLARD BOULEVARD SW",87500
9984096,"",15500
10838886,"79-446 ALLARD BOULEVARD SW",159500
10838865,"",4000
10838856,"",4000
1458124,"10635 153 STREET NW",245000
10838879,"",4000
10221671,"20603 93 AVENUE NW",728000
4948303,"12221 83 STREET NW",262000
10503000,"",11000
10095195,"",11000
10221689,"20528 93 AVENUE NW",750500
10221668,"20615 93 AVENUE NW",558000
10187353,"",3000
10274185,"9076 25 AVENUE SW",2103000
10145166,"",5500
10028128,"",3000
10045528,"10575 112 STREET NW",26000
10221670,"20607 93 AVENUE NW",754000
9960764,"",6000
1377787,"16517 103 AVENUE NW",323500
9985975,"8010 138 STREET NW",6000
3765948,"365 BURTON ROAD NW",509000
8953457,"3104 101 STREET NW",2002500
3937133,"221-11915 106 AVENUE NW",247500
7511603,"6270 112A STREET NW",412000
3774932,"",8500
10297154,"575 ALBANY WAY NW",500500
10033391,"",7500
10082500,"11765 13A AVENUE SW",539500
10051672,"301-9739 92 STREET NW",370000
1128131,"21330 108 AVENUE NW",1124000
9235540,"226 RICHFIELD ROAD NW",166000
9726944,"4424 29 AVENUE NW",313000
9989222,"1102 BARNES WAY SW",317000
10144754,"21848 95A AVENUE NW",446500
5445424,"3716 132 AVENUE NW",347000
1248087,"21-3111 142 AVENUE NW",167500
4133849,"705-10175 109 STREET NW",176000
10221684,"20508 93 AVENUE NW",772000
10018261,"",10500
4017109,"11621 101 STREET NW",265000
10714573,"9381 COOPER BEND SW",154500
10142293,"20635 93 AVENUE NW",600000
10764751,"20536 93 AVENUE NW",371000
10286868,"",13000
3940053,"17519 98A AVENUE NW",500
10093431,"",9500
8529802,"10303 78 STREET NW",390500
10178028,"",17500
10221674,"20535 93 AVENUE NW",905000
7216583,"",6500
4948220,"12219 83 STREET NW",253000
10169862,"",7000
3722824,"",8000
10084887,"",4000
10221680,"20511 93 AVENUE NW",706000
10137557,"",10000
10142289,"20651 93 AVENUE NW",591000
10142292,"20639 93 AVENUE NW",578500
4017703,"11641 101 STREET NW",276500
10142285,"20667 93 AVENUE NW",569500
3938057,"",7500
10002450,"",10000
1082577,"",9000
10714571,"9385 COOPER BEND SW",154500
10221679,"20515 93 AVENUE NW",580500
10286859,"",13000
10783472,"5412 110 STREET NW",315000
10221682,"20503 93 AVENUE NW",595500
1284009,"10016 153 STREET NW",582000
4948006,"12211 83 STREET NW",264500
10061313,"",7000
4016606,"11605 101 STREET NW",268000
4016903,"11615 101 STREET NW",223000
10094381,"",10500
10598490,"115-12045 22 AVENUE SW",192500
10221673,"20539 93 AVENUE NW",697500
2688968,"13928 110 AVENUE NW",819500
10221688,"20524 93 AVENUE NW",831000
10163840,"",12500
10221686,"20516 93 AVENUE NW",777500
4948501,"12233 83 STREET NW",477500
10029878,"",9500
10034695,"",15500
10274541,"9315 206 STREET NW",2343000
4017000,"11617 101 STREET NW",288500
10221691,"20619 93 AVENUE NW",732500
10714574,"9379 COOPER BEND SW",154500
10142283,"20675 93 AVENUE NW",708000
10022968,"",11000
5689021,"17345 66 STREET NW",9226000
10308949,"",10000
10109706,"",11500
10142275,"20683 93 AVENUE NW",533500
10084219,"",7000
10142290,"20647 93 AVENUE NW",731500
10221676,"20527 93 AVENUE NW",719500
10739072,"9655 62 AVENUE NW",366000
4947909,"12201 83 STREET NW",234000
10142287,"20659 93 AVENUE NW",769000
4016705,"11609 101 STREET NW",277500
10221675,"20531 93 AVENUE NW",782000
8529828,"10307 78 STREET NW",578000
1069517,"10816 5 AVENUE SW",1290500
10387344,"",4000
10142273,"20691 93 AVENUE NW",508500
4948600,"12237 83 STREET NW",568500
4948188,"12217 83 STREET NW",254000
3787652,"3214 38 AVENUE NW",372500
10142291,"20643 93 AVENUE NW",627000
4017208,"11623 101 STREET NW",289500
1104488,"17403 66 STREET NW",8351000
10714572,"9383 COOPER BEND SW",154500
10221683,"20504 93 AVENUE NW",652000
3171527,"437 WHISTON WAY NW",580500
10501446,"",7500
4017505,"11635 101 STREET NW",234000
3915469,"",16500
10142294,"20631 93 AVENUE NW",753500
10162589,"",13500
4016507,"11601 101 STREET NW",382500
10142286,"20663 93 AVENUE NW",592000
10714569,"9389 COOPER BEND SW",161500
1082247,"",9000
9993663,"",18500
10003141,"",8000
10142274,"20687 93 AVENUE NW",504500
4016804,"11613 101 STREET NW",272500
1235555,"10146 87 AVENUE NW",262000
10221681,"20507 93 AVENUE NW",697000
4267621,"6732 163 AVENUE NW",396000
6281489,"13527 113 STREET NW",397000
10197378,"",4000
4236568,"460 BRECKENRIDGE LANE NW",386500
10021315,"612 83 STREET SW",325000
1362888,"9911 162 STREET NW",308500
9758541,"3311 47 STREET NW",293000
1013473,"1047 105 STREET NW",428500
9966274,"",1121500
10020761,"",12000
3790243,"6304 161 AVENUE NW",474500
10013932,"",10500
1442797,"10815 156 STREET NW",299500
10039679,"",8500
10084896,"",4000
6913586,"17233 104 STREET NW",327000
10797462,"",3000
1431964,"10725 165 STREET NW",327000
6841530,"11919 139 AVENUE NW",293000
5073150,"12014 46 STREET NW",236000
10092842,"119-8528 82 AVENUE NW",210000
6364921,"9524 134 AVENUE NW",342500
10009632,"",3500
9089509,"4708 104A AVENUE NW",369500
9986922,"1689 TOMPKINS PLACE NW",380500
2311868,"13547 119 STREET NW",237500
6665640,"14530 55 STREET NW",348500
10142272,"20695 93 AVENUE NW",541500
4017307,"11627 101 STREET NW",255500
10142277,"20679 93 AVENUE NW",607000
10221672,"20543 93 AVENUE NW",1093500
10014015,"",10500
10129536,"",4500
10142284,"20671 93 AVENUE NW",687000
10129676,"",14000
10221687,"20520 93 AVENUE NW",734000
10221685,"20512 93 AVENUE NW",643000
10142295,"20627 93 AVENUE NW",776500
9988215,"12829 74 STREET NW",9000
10297383,"",15000
10142288,"20655 93 AVENUE NW",607000
10142271,"20699 93 AVENUE NW",502000
4948105,"12215 83 STREET NW",335000
4017406,"11631 101 STREET NW",225000
10036707,"",15500
1111111,"9510 199 STREET NW",5158000
10760407,"",12000
10760411,"",12000
10086702,"",6500
10018072,"",6500
10760415,"",12000
10221690,"20623 93 AVENUE NW",559500
10760426,"",12000
10714570,"9387 COOPER BEND SW",154500
10760378,"",12000
10124952,"",9000
10760388,"",12000
10760391,"",12000
10760371,"",12000
10760422,"",12000
10517651,"",10000
10221678,"20519 93 AVENUE NW",726500
10760412,"",12000
10760385,"",12000
10031730,"",8000
10760369,"",12000
4017604,"11639 101 STREET NW",247500
10017610,"",7500
10760402,"",12000
10760424,"",12000
10714575,"9377 COOPER BEND SW",154500
10221677,"20523 93 AVENUE NW",715000
10221669,"20611 93 AVENUE NW",675500
10760374,"",12000
9992816,"",13000
10760380,"",12000
10598680,"",12000
10760370,"",12000
9983863,"",7500
10760372,"",12000
7347107,"11452 71 AVENUE NW",480500
10826673,"11416 71 AVENUE NW",881000
10760423,"",12000
10778020,"35 ELSINORE PLACE NW",187000
10760390,"",12000
10145246,"",5500
10099171,"",10500
10776540,"10333 78 STREET NW",491000
7962467,"11208 48 AVENUE NW",504000
9987491,"",7500
10517717,"",3000
1193432,"5004 ELLERSLIE ROAD SW",2876000
10061307,"",12500
10705557,"13607 102 AVENUE NW",325000
10598438,"",12000
10007953,"",8500
10760396,"",12000
10760376,"",12000
3911047,"",16000
9983074,"",26500
10760368,"",12000
10510714,"7548 177 AVENUE NW",627500
1268556,"9042 150 STREET NW",308000
10507275,"",10500
10384276,"7371 MAY COMMON NW",486000
3853405,"8732 101 AVENUE NW",545000
10760373,"",12000
10099155,"",10500
10760377,"",12000
10062719,"4812 159 AVENUE NW",525000
1179878,"",4500
3410974,"131P-10160 115 STREET NW",6000
10760408,"",12000
10760406,"",12000
10178109,"",17500
9979708,"128 161 AVENUE NE",1201000
10760384,"",12000
9996417,"131 HAYWARD CRESCENT NW",520500
9942305,"10149 88 STREET NW",439000
10513619,"17521 66 STREET NW",500
10760386,"",12000
10760399,"",12000
10164100,"",3000
10061001,"",8500
10760417,"",12000
10760392,"",12000
10760419,"",12000
3811213,"12231 95 STREET NW",550500
3332624,"11326 99 AVENUE NW",595000
7866783,"12512 39 AVENUE NW",526500
9982040,"",10000
10162577,"",13500
9979876,"",6500
10033445,"",7500
10705556,"13607 102 AVENUE NW",426500
4129169,"",11500
10162650,"",3000
10715271,"13605 102 AVENUE NW",784000
10154559,"11625 105 AVENUE NW",1170000
10178178,"",17500
10028067,"1601-10024 JASPER AVENUE NW",169000
2013043,"13615 82 AVENUE NW",897000
10846704,"11427 101 STREET NW",325500
9995632,"17437 50 STREET NW",132500
10760403,"",12000
10028668,"",19500
3938073,"",7500
10095942,"20529 92A AVENUE NW",484500
1268671,"9022 150 STREET NW",325000
9942322,"9120 34A AVENUE NW",6703500
10760379,"",12000
10004242,"48 WINDERMERE DRIVE SW",3472000
10760410,"",12000
10760414,"",12000
1063619,"",6000
3764453,"",8000
3915147,"",16500
10739151,"11432 71 AVENUE NW",623500
10760400,"",12000
7630106,"10706 65 AVENUE NW",292000
10068568,"752 HARDY POINT NW",605500
10178154,"",17500
8975971,"9229 35 AVENUE NW",2513000
9839259,"1743 37 STREET NW",251000
10696829,"17525 120 STREET NW",122500
10760416,"",12000
3853504,"10107 88 STREET NW",386500
3868122,"",8000
9997791,"",7000
1083542,"",9000
4135968,"10121 88 STREET NW",634500
4135976,"10125 88 STREET NW",634500
4078440,"446 BURTON ROAD NW",570500
10387535,"",12000
10760394,"",12000
2673507,"13611 102 AVENUE NW",917000
1268465,"9056 150 STREET NW",435500
8975955,"9255 35 AVENUE NW",2071500
10222737,"1740 ADAMSON CRESCENT SW",1903500
10777800,"11424 71 AVENUE NW",767500
10409463,"",7500
9960834,"",6000
8682502,"9606 69 AVENUE NW",396000
10760428,"",12000
10095260,"",11000
10513273,"1050 103A STREET SW",4471500
10760413,"",12000
8976011,"9159 35 AVENUE NW",1349500
10760409,"",12000
9053224,"5403 107 AVENUE NW",767000
10163062,"",11500
1268523,"9046 150 STREET NW",344000
10503986,"",10500
9951261,"",9000
1268580,"9036 150 STREET NW",308500
10509747,"9032 150 STREET NW",453500
10145513,"",5500
8682403,"9602 69 AVENUE NW",412500
10760375,"",12000
7347008,"11448 71 AVENUE NW",413000
6416911,"12903 79 STREET NW",311000
10760383,"",12000
10844316,"9734 98 AVENUE NW",1000
10509746,"9034 150 STREET NW",452500
1081223,"",9000
10760397,"",12000
9976254,"12243 83 STREET NW",258500
10846551,"19940 118A AVENUE NW",200500
7346802,"11440 71 AVENUE NW",372500
10760404,"",12000
9981719,"1758 HASWELL COVE NW",798000
10760418,"",12000
10760382,"",12000
10085312,"",9000
10760381,"",12000
9942304,"10147 88 STREET NW",433500
10168967,"11703 199 STREET NW",2827500
10462514,"",3000
10169238,"",16500
10500075,"",12500
3200672,"9203 199 STREET NW",39000
10155521,"",9500
1268499,"9052 150 STREET NW",283000
7346703,"11436 71 AVENUE NW",406000
3854106,"10137 88 STREET NW",1034500
10500731,"10133 88 STREET NW",770500
10085047,"",13000
10502965,"",11000
10132482,"",17500
2644201,"10407 139 STREET NW",1346500
10777799,"11426 71 AVENUE NW",762500
10222728,"1752 ADAMSON CRESCENT SW",789000
7346505,"11428 71 AVENUE NW",396000
10760398,"",12000
10760405,"",12000
10068185,"",8500
10760389,"",12000
10760420,"",12000
